id,listing_url,name,description,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
889529767842162225,https://www.airbnb.com/rooms/889529767842162225,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,376961462,Vonder,2020-11-25,,within an hour,94%,96%,f,,85,95,t,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire rental unit,Entire home/apt,1,1 bath,1,$90.00,6,180,1,2023-08-01,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,76,76,0,0,0.20
1560042,https://www.airbnb.com/rooms/1560042,Rental unit in Munich · ★4.21 · 1 bedroom · 1 bed · 2.5 shared baths,,1909709,Gabriele,2012-03-12,"Munich, Germany",within an hour,100%,98%,f,Pasing - Obermenzing,3,3,t,,Pasing-Obermenzing,48.1597,11.45158,Private room in rental unit,Private room,1,2.5 shared baths,1,$38.00,1,1125,40,2013-09-19,2022-10-16,4.21,4.46,4.1,4.54,4.65,4.34,4.21,f,3,0,3,0,0.32
29984746,https://www.airbnb.com/rooms/29984746,Rental unit in Munich · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,,33259444,Gaby,2015-05-13,"Munich, Germany",within an hour,100%,98%,f,,1,2,t,"Munich, Bayern, Germany",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08684,11.51771,Private room in rental unit,Private room,2,1 shared bath,1,$54.00,1,1125,191,2018-12-10,2023-12-16,4.84,4.89,4.71,4.93,4.92,4.72,4.79,f,1,0,1,0,3.11
948547276691812765,https://www.airbnb.com/rooms/948547276691812765,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,,482731558,Markus,2022-10-08,,within a few hours,100%,67%,f,,2,2,t,,Milbertshofen-Am Hart,48.21254955661254,11.564226607798824,Private room in rental unit,Private room,2,1 bath,2,$98.00,3,365,1,2023-08-28,2023-08-28,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.25
795515904059083687,https://www.airbnb.com/rooms/795515904059083687,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,124013012,Dominik,2017-04-03,"Munich, Germany",,,77%,t,Milbertshofen,4,5,t,"Munich, Bayern, Germany",Milbertshofen-Am Hart,48.18852776575617,11.572880538669594,Private room in rental unit,Private room,2,1 shared bath,1,$26.00,1,365,8,2023-01-08,2023-09-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.68
615258737023736417,https://www.airbnb.com/rooms/615258737023736417,Condo in Munich · ★4.70 · 1 bedroom · 2 beds · 1.5 baths,,119061910,Dinesh,2017-03-04,"Munich, Germany",within an hour,100%,95%,t,,3,3,t,"Munich, Bayern, Germany",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0997,11.5423,Private room in condo,Private room,2,1.5 baths,2,$48.00,1,1125,10,2022-09-30,2023-12-05,4.7,4.7,4.2,4.6,4.8,4.8,4.5,f,3,1,2,0,0.66
928218515090629339,https://www.airbnb.com/rooms/928218515090629339,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,487480891,Denise,2022-11-12,,within an hour,100%,89%,t,,1,1,t,,Pasing-Obermenzing,48.1562963908537,11.446478180587292,Private room in rental unit,Private room,2,1.5 baths,1,$58.00,1,28,21,2023-07-16,2023-12-10,5.0,4.95,5.0,4.95,5.0,4.71,4.95,f,1,0,1,0,3.84
714459978383829684,https://www.airbnb.com/rooms/714459978383829684,Rental unit in Munich · 1 bedroom · 1 bed · 1 private bath,,150247682,Alain,2017-09-12,"Munich, Germany",,,0%,f,,1,1,t,,Moosach,48.17702,11.51288,Private room in rental unit,Private room,2,1 private bath,1,$80.00,1,365,0,,,,,,,,,,f,1,0,1,0,
874593580459307540,https://www.airbnb.com/rooms/874593580459307540,Bed and breakfast in Munich · 1 bedroom · 1 bed · 1 bath,,200336775,Akz,2018-07-06,"Puchheim, Germany",a few days or more,0%,15%,f,,3,3,t,,Moosach,48.1790593,11.5165851,Private room in bed and breakfast,Private room,2,1 bath,1,$71.00,1,365,0,,,,,,,,,,f,1,0,1,0,
33634972,https://www.airbnb.com/rooms/33634972,Bungalow in Munich · ★4.71 · 6 bedrooms · 1 bed · Shared half-bath,,972712,Michael,2011-08-15,"Munich, Germany",within an hour,90%,90%,t,Daglfing,4,8,t,,Bogenhausen,48.1604,11.64977,Private room in bungalow,Private room,1,Shared half-bath,1,$25.00,1,1125,7,2019-04-09,2019-04-30,4.71,4.86,4.57,4.86,4.29,4.57,4.71,t,4,0,4,0,0.12
26094038,https://www.airbnb.com/rooms/26094038,Rental unit in Munich · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,,137459430,Noelle,2017-06-28,"Munich, Germany",within an hour,100%,92%,t,,1,1,t,"Munich, BY, Germany",Milbertshofen-Am Hart,48.19542,11.58065,Private room in rental unit,Private room,2,1.5 shared baths,1,$59.00,1,1125,106,2018-08-01,2023-12-01,4.95,4.95,4.99,4.92,4.95,4.9,4.87,f,1,0,1,0,1.61
997571658539478379,https://www.airbnb.com/rooms/997571658539478379,Rental unit in Munich · 1 bedroom · 3 beds · 1 bath,,539665933,Boban,2023-09-30,"Munich, Germany",within an hour,100%,100%,f,,3,3,t,,Pasing-Obermenzing,48.14877,11.47009,Entire rental unit,Entire home/apt,4,1 bath,3,$98.00,2,730,2,2023-12-03,2023-12-19,5.0,4.5,5.0,4.5,5.0,4.5,5.0,t,3,3,0,0,2
810625043353778502,https://www.airbnb.com/rooms/810625043353778502,Rental unit in Munich · ★4.13 · 1 bedroom · 1 bed · 1 shared bath,,496214474,Saurabh,2023-01-15,,within a few hours,83%,50%,f,,1,1,t,,Ramersdorf-Perlach,48.092561609684594,11.627850929482513,Shared room in rental unit,Shared room,1,1 shared bath,1,$36.00,1,3,8,2023-03-27,2023-09-28,4.13,4.25,3.63,4.0,4.63,4.38,3.63,f,1,0,0,1,0.87
982636393231119747,https://www.airbnb.com/rooms/982636393231119747,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,347632053,Nastja,2020-05-26,"Friedberg, Germany",within an hour,100%,50%,f,,1,1,t,,Sendling,48.1078530536935,11.540041603008339,Private room in rental unit,Private room,2,1 bath,1,$90.00,1,365,1,2023-10-01,2023-10-01,5.0,4.0,4.0,5.0,5.0,4.0,4.0,f,1,0,1,0,0.34
983970993929620608,https://www.airbnb.com/rooms/983970993929620608,Rental unit in Munich · ★4.25 · 1 bedroom · 1 bed · 1.5 shared baths,,532148390,Tanjina,2023-08-16,"Munich, Germany",within an hour,100%,72%,f,,5,5,t,"Munich, Bayern, Germany",Ramersdorf-Perlach,48.10938119999999,11.6452595,Private room in rental unit,Private room,2,1.5 shared baths,1,$58.00,2,365,4,2023-09-27,2023-12-11,4.25,4.5,3.75,4.75,4.75,4.25,3.75,f,5,1,4,0,1.32
6974271,https://www.airbnb.com/rooms/6974271,Home in Munich · 1 bedroom · 1 bed · 1.5 shared baths,,8042469,Jochen,2013-08-09,"Munich, Germany",within an hour,100%,29%,f,Feldmoching - Hasenbergl,7,7,t,,Feldmoching-Hasenbergl,48.21734,11.5433,Private room in home,Private room,2,1.5 shared baths,1,$79.00,1,1125,1,2018-10-21,2018-10-21,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,7,1,6,0,0.02
1505430,https://www.airbnb.com/rooms/1505430,Home in Munich · ★4.64 · 2 bedrooms · 3 beds · 1.5 shared baths,,8042469,Jochen,2013-08-09,"Munich, Germany",within an hour,100%,29%,f,Feldmoching - Hasenbergl,7,7,t,"Munich, Bavaria, Germany",Feldmoching-Hasenbergl,48.21767,11.54281,Private room in home,Private room,6,1.5 shared baths,3,$45.00,1,1125,11,2014-09-27,2018-05-30,4.64,4.64,4.55,4.82,4.82,4.27,4.27,f,7,1,6,0,0.10
947831247668998836,https://www.airbnb.com/rooms/947831247668998836,Home in Munich · ★4.80 · 1 bedroom · 1 bed · 1 private bath,,174603741,Zenno Rafael,2018-02-21,"Munich, Germany",within a few hours,83%,71%,f,,1,1,t,,Aubing-Lochhausen-Langwied,48.15296710754053,11.432925944692002,Private room in home,Private room,2,1 private bath,1,$60.00,1,10,5,2023-09-30,2023-12-01,4.8,4.8,4.8,4.8,5.0,4.8,4.8,f,1,0,1,0,1.70
630369201383438161,https://www.airbnb.com/rooms/630369201383438161,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 bath,,459910568,Tobias,2022-05-19,"Munich, Germany",,,33%,f,,1,1,t,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09909,11.54044,Entire rental unit,Entire home/apt,3,1 bath,1,$164.00,1,7,6,2022-09-25,2023-04-23,4.67,5.0,4.67,5.0,5.0,4.67,4.5,f,1,1,0,0,0.39
980439724687163351,https://www.airbnb.com/rooms/980439724687163351,Rental unit in Munich · Studio · 3 beds · 1 bath,,286315927,Furkan,2019-08-16,"Munich, Germany",within a day,100%,100%,f,,1,1,t,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08322934432336,11.478370176799102,Entire rental unit,Entire home/apt,3,1 bath,3,$129.00,3,1125,0,,,,,,,,,,f,1,1,0,0,
28197355,https://www.airbnb.com/rooms/28197355,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,72639334,Stefanie,2016-05-18,"Munich, Germany",within an hour,100%,82%,t,Thalkirchen - Obersendling - Forstenried - Fürstenried - Solin,1,1,t,"Munich, Bayern, Germany",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09017,11.51297,Private room in rental unit,Private room,1,1 shared bath,1,$71.00,1,7,29,2019-09-23,2023-11-16,5.0,5.0,5.0,5.0,5.0,4.93,4.9,f,1,0,1,0,0.56
14899873,https://www.airbnb.com/rooms/14899873,Home in Munich · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,,93534454,Robin,2016-09-04,"Munich, Germany",within a few hours,100%,100%,t,Thalkirchen - Obersendling - Forstenried - Fürstenried - Solin,1,1,t,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08674,11.50641,Private room in home,Private room,2,1.5 shared baths,1,$70.00,1,1125,24,2016-10-02,2023-09-29,4.88,5.0,4.96,5.0,5.0,4.96,4.83,f,1,0,1,0,0.27
948470832588664531,https://www.airbnb.com/rooms/948470832588664531,Rental unit in Munich · 2 bedrooms · 2 beds · 1 shared bath,,482731558,Markus,2022-10-08,,within a few hours,100%,67%,f,,2,2,t,,Milbertshofen-Am Hart,48.2128636,11.5653477,Private room in rental unit,Private room,4,1 shared bath,2,$148.00,3,365,1,2023-08-27,2023-08-27,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,2,0,2,0,0.25
8366284,https://www.airbnb.com/rooms/8366284,Rental unit in Munich · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,,44094435,Krystyna,2015-09-13,"Munich, Germany",within a day,100%,96%,t,Herzogpark,1,2,t,,Bogenhausen,48.15838,11.62067,Private room in rental unit,Private room,1,1 shared bath,1,$98.00,1,1125,56,2015-09-21,2023-11-30,4.82,4.8,4.93,4.95,4.88,4.67,4.65,f,1,0,1,0,0.56
33770535,https://www.airbnb.com/rooms/33770535,Townhouse in Munich · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,,7231318,Beate,2013-07-02,"Munich, Germany",within a day,100%,33%,t,Untergiesing - Harlaching,2,2,t,,Untergiesing-Harlaching,48.08828,11.55341,Private room in townhouse,Private room,1,2 shared baths,1,$50.00,1,5,9,2023-05-06,2023-07-24,4.89,4.89,5.0,5.0,4.89,5.0,4.78,f,2,1,1,0,1.15
900599152819768922,https://www.airbnb.com/rooms/900599152819768922,Rental unit in Munich · ★New · 1 bedroom · 1 bed,,145574598,Louis,2017-08-11,"Berlin, Germany",within an hour,100%,100%,f,,1,1,f,,Schwabing-Freimann,48.15968079428611,11.5927521147539,Private room in rental unit,Private room,2,,1,$102.00,1,5,0,,,,,,,,,,f,1,0,1,0,
38813685,https://www.airbnb.com/rooms/38813685,Rental unit in Munich · ★4.25 · 1 bedroom · 1 bed · 1 bath,,21459732,Gerrit,2014-09-17,"Munich, Germany",within a day,100%,24%,f,Alte Heide - Hirschau,4,7,t,"Munich, Bayern, Germany",Schwabing-Freimann,48.17171,11.59563,Entire rental unit,Entire home/apt,4,1 bath,1,$220.00,2,1125,4,2019-10-06,2020-02-13,4.25,5.0,3.75,4.75,5.0,5.0,4.5,f,3,3,0,0,0.08
44263757,https://www.airbnb.com/rooms/44263757,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,356759714,Vivien,2020-07-16,"Munich, Germany",a few days or more,33%,0%,f,,1,1,t,,Bogenhausen,48.16335,11.62536,Entire rental unit,Entire home/apt,2,1 bath,1,$70.00,3,1125,0,,,,,,,,,,f,1,1,0,0,
645292891511769266,https://www.airbnb.com/rooms/645292891511769266,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,133724826,Chelsea,2017-06-06,"Munich, Germany",,,100%,f,,1,1,t,"Munich, Bayern, Germany",Ramersdorf-Perlach,48.1218,11.60078,Entire condo,Entire home/apt,2,1 bath,1,$137.00,3,14,10,2022-07-10,2023-03-26,5.0,5.0,5.0,4.7,5.0,5.0,5.0,f,1,1,0,0,0.56
27864004,https://www.airbnb.com/rooms/27864004,Rental unit in Munich · ★4.67 · 2 bedrooms · 3 beds · 1 bath,,8825835,Albrecht,2013-09-14,"Munich, Germany",within a day,100%,82%,f,,1,1,t,,Schwabing-Freimann,48.16286,11.59722,Entire rental unit,Entire home/apt,3,1 bath,3,$162.00,4,1125,33,2018-11-04,2023-10-29,4.67,4.7,4.55,4.64,4.7,4.91,4.7,f,1,1,0,0,0.53
4017809,https://www.airbnb.com/rooms/4017809,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 bath,,16811414,Julian,2014-06-15,"Munich, Germany",,,,f,Neuhausen,1,1,t,,Neuhausen-Nymphenburg,48.15451,11.53947,Private room in rental unit,Private room,2,1 bath,1,$194.00,100,1125,15,2015-02-16,2016-09-24,4.93,5.0,4.73,4.6,4.67,4.87,4.73,f,1,0,1,0,0.14
1012921702055372566,https://www.airbnb.com/rooms/1012921702055372566,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,,11032205,Federica,2014-01-05,"Nykøbing Falster, Denmark",within a few hours,93%,43%,f,,3,6,t,,Milbertshofen-Am Hart,48.18237,11.54699,Entire rental unit,Entire home/apt,1,1 bath,1,$49.00,3,365,0,,,,,,,,,,f,3,3,0,0,
797577385721294574,https://www.airbnb.com/rooms/797577385721294574,Rental unit in Munich · 1 bedroom · 1 bed · 1 private bath,,6692641,Maximilian,2013-06-02,,,,14%,f,,2,2,t,,Neuhausen-Nymphenburg,48.15433,11.53208,Private room in rental unit,Private room,2,1 private bath,1,$106.00,1,3,0,,,,,,,,,,f,2,0,2,0,
789792809990701580,https://www.airbnb.com/rooms/789792809990701580,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,376961462,Vonder,2020-11-25,,within an hour,94%,96%,f,,85,95,t,,Aubing-Lochhausen-Langwied,48.139461,11.409209,Entire rental unit,Entire home/apt,2,1 bath,1,$85.00,4,180,1,2023-03-04,2023-03-04,3.0,5.0,5.0,5.0,5.0,3.0,5.0,t,76,76,0,0,0.10
951921806839621292,https://www.airbnb.com/rooms/951921806839621292,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,73003592,Daniel,2016-05-20,"Schwabhausen, Germany",a few days or more,0%,0%,f,,1,1,t,,Schwabing-Freimann,48.17508,11.58705,Entire rental unit,Entire home/apt,2,1 bath,1,$367.00,1,365,0,,,,,,,,,,t,1,1,0,0,
963846749134336407,https://www.airbnb.com/rooms/963846749134336407,Rental unit in Munich · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,,36080857,Agnes,2015-06-17,"Munich, Germany",within an hour,100%,96%,f,,1,2,t,"Munich, Bayern, Germany",Moosach,48.1831151,11.5382717,Private room in rental unit,Private room,2,1.5 baths,1,$75.00,1,7,11,2023-09-17,2023-10-12,4.92,4.92,5.0,4.92,5.0,4.83,4.83,t,1,0,1,0,3.27
28208455,https://www.airbnb.com/rooms/28208455,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,213064640,Franziska,2018-09-02,"Munich, Germany",a few days or more,40%,54%,f,Neuhausen,2,2,t,,Neuhausen-Nymphenburg,48.15587,11.53874,Private room in rental unit,Private room,1,1 shared bath,1,$50.00,2,365,8,2023-07-21,2023-10-01,5.0,5.0,4.88,4.88,5.0,4.75,4.88,f,2,0,2,0,1.51
54181024,https://www.airbnb.com/rooms/54181024,Rental unit in Munich · ★4.70 · 1 bedroom · 1 bed · 1 bath,,133799845,Mayssa,2017-06-06,"Tunis, Tunisia",within a day,67%,50%,f,,2,2,t,"Munich, Bayern, Germany",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09213,11.49713,Entire rental unit,Entire home/apt,4,1 bath,1,$163.00,1,365,10,2022-03-27,2022-09-25,4.7,4.7,4.9,4.9,5.0,4.9,4.9,f,1,1,0,0,0.47
696174007470025456,https://www.airbnb.com/rooms/696174007470025456,Home in Munich · ★4.91 · 1 bedroom · 2 beds · 2 baths,,292149227,Manfred,2019-09-05,,within an hour,100%,96%,t,Allach - Untermenzing,3,3,t,"Munich, Bayern, Germany",Allach-Untermenzing,48.18066915428416,11.465874773016353,Private room in home,Private room,2,2 baths,2,$68.00,2,365,22,2022-09-26,2023-10-26,4.91,4.86,4.91,4.91,4.91,4.86,4.82,t,3,0,3,0,1.44
973621660923326593,https://www.airbnb.com/rooms/973621660923326593,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,,19965816,Hans Peter,2014-08-13,"Munich, Germany",,,,f,,1,1,t,,Milbertshofen-Am Hart,48.2063294,11.573127,Entire rental unit,Entire home/apt,2,1 bath,2,$195.00,3,10,0,,,,,,,,,,f,1,1,0,0,
882344456986371793,https://www.airbnb.com/rooms/882344456986371793,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,376961462,Vonder,2020-11-25,,within an hour,94%,96%,f,,85,95,t,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire rental unit,Entire home/apt,1,1 bath,1,$95.00,6,180,2,2023-08-04,2023-09-30,4.5,4.5,5.0,5.0,4.0,3.0,5.0,t,76,76,0,0,0.41
48796014,https://www.airbnb.com/rooms/48796014,Rental unit in Munich · ★4.06 · 2 bedrooms · 2 beds · 1 bath,,393661790,Lera,2021-03-22,,within a day,90%,71%,f,,1,1,t,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09507,11.52655,Entire rental unit,Entire home/apt,3,1 bath,2,$191.00,3,160,16,2021-10-17,2023-12-03,4.06,3.81,3.94,3.94,4.0,4.38,3.63,f,1,1,0,0,0.60
680468632796669466,https://www.airbnb.com/rooms/680468632796669466,Condo in Munich · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,,30437718,Franz,2015-04-01,"Munich, Germany",within an hour,100%,97%,f,,1,1,t,,Moosach,48.182767085342306,11.537505519031631,Private room in condo,Private room,2,1.5 shared baths,1,$66.00,1,365,48,2022-09-11,2023-10-24,4.85,4.94,4.88,4.96,4.98,4.77,4.73,f,1,0,1,0,3.05
1045010096378147469,https://www.airbnb.com/rooms/1045010096378147469,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,,550699449,Mojgan,2023-12-12,"Munich, Germany",,,,f,,1,1,f,,Feldmoching-Hasenbergl,48.199791,11.5374941,Private room in rental unit,Private room,1,1 bath,1,,1,365,0,,,,,,,,,,f,1,0,1,0,
979786818570389645,https://www.airbnb.com/rooms/979786818570389645,Rental unit in Munich · Studio · 1 bed · 1 bath,,12489776,Joachim,2014-02-23,"Munich, Germany",within a few hours,90%,60%,f,,1,1,t,,Neuhausen-Nymphenburg,48.16269100722681,11.545045520622441,Entire rental unit,Entire home/apt,2,1 bath,1,$78.00,5,365,1,2023-09-30,2023-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.34
952276432314106740,https://www.airbnb.com/rooms/952276432314106740,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,,255373112,Miglena,2019-04-12,,within an hour,100%,57%,f,,2,3,t,,Schwabing-West,48.16686969228639,11.561578924705742,Entire rental unit,Entire home/apt,2,1 bath,2,$137.00,2,16,0,,,,,,,,,,f,2,2,0,0,
680962912015959581,https://www.airbnb.com/rooms/680962912015959581,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,22800012,Tom,2014-10-21,"Munich, Germany",,,,f,,1,2,t,,Schwabing-Freimann,48.175444,11.5869512,Entire rental unit,Entire home/apt,2,1 bath,1,$295.00,10,16,0,,,,,,,,,,t,1,1,0,0,
830878841532529436,https://www.airbnb.com/rooms/830878841532529436,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,376961462,Vonder,2020-11-25,,within an hour,94%,96%,f,,85,95,t,,Aubing-Lochhausen-Langwied,48.13838866138547,11.408360882724551,Entire rental unit,Entire home/apt,1,1 bath,1,$90.00,6,180,2,2023-04-30,2023-06-07,5.0,5.0,5.0,5.0,4.5,4.5,4.5,t,76,76,0,0,0.25
49286950,https://www.airbnb.com/rooms/49286950,Condo in Munich · 1 bedroom · 2 beds · 1 bath,,294903676,Hermann,2019-09-14,"Munich, Germany",within a few hours,100%,44%,f,,2,2,f,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08246,11.52093,Entire condo,Entire home/apt,2,1 bath,2,$100.00,1,1125,0,,,,,,,,,,f,2,2,0,0,
954080943532479938,https://www.airbnb.com/rooms/954080943532479938,Home in Munich · 1 bedroom · 1 bed · 1 bath,,468479861,Linda,2022-07-09,,a few days or more,0%,0%,f,,1,1,t,,Allach-Untermenzing,48.20019362693826,11.465047560820231,Private room in home,Private room,2,1 bath,1,$35.00,1,365,0,,,,,,,,,,f,1,0,1,0,
936684070344693190,https://www.airbnb.com/rooms/936684070344693190,Rental unit in Munich · 1 bedroom · 2 beds · 2 baths,,3748479,Thomas,2012-10-03,"Munich, Germany",,,100%,f,,1,1,t,,Schwabing-Freimann,48.18293,11.58795,Entire rental unit,Entire home/apt,4,2 baths,2,$400.00,2,365,1,2023-10-01,2023-10-01,5.0,5.0,5.0,4.0,5.0,5.0,4.0,f,1,1,0,0,0.34
8340065,https://www.airbnb.com/rooms/8340065,Townhouse in Munich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,,17862167,Guy,2014-07-09,"Munich, Germany",within a day,100%,0%,f,Daglfing,2,2,t,,Bogenhausen,48.15587,11.64871,Private room in townhouse,Private room,2,1 shared bath,1,$110.00,1,365,3,2022-08-23,2022-09-18,4.67,4.67,4.33,4.67,5.0,4.67,4.67,f,2,0,2,0,0.18
714565246771267177,https://www.airbnb.com/rooms/714565246771267177,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,,202439167,Stefanie,2018-07-15,"Germersheim, Germany",within a day,50%,0%,f,,1,1,t,,Au-Haidhausen,48.13422,11.60538,Private room in rental unit,Private room,2,1 shared bath,1,$125.00,1,365,0,,,,,,,,,,f,1,0,1,0,
824523645450944816,https://www.airbnb.com/rooms/824523645450944816,Rental unit in Munich · 1 bedroom · 2 beds · 2 shared baths,,499938897,Ivonne,2023-02-06,,a few days or more,0%,0%,f,,1,1,t,,Tudering-Riem,48.11308,11.70661,Private room in rental unit,Private room,2,2 shared baths,2,$58.00,30,365,0,,,,,,,,,,f,1,0,1,0,
881089189680789456,https://www.airbnb.com/rooms/881089189680789456,Rental unit in Munich · ★4.76 · 1 bedroom · 1 bed · 1 bath,,179118965,Rüdiger,2018-03-18,"Munich, Germany",within an hour,100%,98%,t,,1,1,f,"Munich, Bayern, Germany",Hadern,48.11530104287549,11.466523448707658,Entire rental unit,Entire home/apt,2,1 bath,1,$50.00,3,21,21,2023-05-26,2023-12-14,4.76,4.76,4.62,4.57,4.43,4.5,4.48,f,1,1,0,0,2.93
904226377444095148,https://www.airbnb.com/rooms/904226377444095148,Rental unit in Munich · 1 bedroom · 2 beds · 1 shared bath,,83097148,Almut,2016-07-11,"Munich, Germany",within an hour,100%,100%,f,,1,2,t,"Munich, Bayern, Germany",Neuhausen-Nymphenburg,48.15005,11.53348,Private room in rental unit,Private room,2,1 shared bath,2,$151.00,1,365,2,2023-09-19,2023-10-02,4.5,4.5,4.5,5.0,5.0,5.0,4.5,f,1,0,1,0,0.61
851985599676002677,https://www.airbnb.com/rooms/851985599676002677,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,,64780001,Ilirjan,2016-03-28,"Munich, Germany",within an hour,100%,100%,t,,1,1,t,,Hadern,48.1252566717928,11.494893729686737,Entire rental unit,Entire home/apt,5,1 bath,2,$120.00,1,56,16,2023-04-04,2023-10-03,5.0,5.0,4.94,5.0,4.94,4.75,4.81,t,1,1,0,0,1.80
54338301,https://www.airbnb.com/rooms/54338301,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,88551055,Alexander,2016-08-07,"Munich, Germany",within a day,80%,72%,f,,1,1,t,,Obergiesing,48.10996,11.59264,Private room in rental unit,Private room,1,1 shared bath,1,$41.00,5,365,25,2022-08-22,2023-12-12,5.0,4.96,5.0,4.96,4.96,4.88,4.84,f,1,0,1,0,1.52
983862583271214507,https://www.airbnb.com/rooms/983862583271214507,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,84785604,Valentin,2016-07-19,"Munich, Germany",,,100%,f,,1,2,f,,Sendling-Westpark,48.11464,11.52052,Private room in rental unit,Private room,2,1 bath,1,$100.00,1,14,0,,,,,,,,,,f,1,0,1,0,
706965703909183755,https://www.airbnb.com/rooms/706965703909183755,Rental unit in Munich · ★4.82 · Studio · 1 bed · 1 bath,,19501095,Anna,2014-08-05,"Munich, Germany",within a few hours,100%,60%,f,,1,2,t,,Laim,48.14171,11.48954,Entire rental unit,Entire home/apt,2,1 bath,1,$64.00,1,4,17,2022-09-25,2023-12-10,4.82,4.76,4.53,4.94,4.94,4.71,4.82,f,1,1,0,0,1.11
993169738658852287,https://www.airbnb.com/rooms/993169738658852287,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,,127233441,Delphine,2017-04-23,"Munich, Germany",within a few hours,100%,100%,f,,2,3,t,,Sendling,48.12585,11.54108,Private room in rental unit,Private room,2,1 bath,2,$100.00,1,365,0,,,,,,,,,,f,2,0,2,0,
824320692718611878,https://www.airbnb.com/rooms/824320692718611878,Rental unit in Munich · ★4.90 · 1 bedroom · 1 bed · 2 baths,,10414176,André,2013-12-03,"Munich, Germany",within an hour,100%,98%,f,,1,3,t,"Munich, Bayern, Germany",Tudering-Riem,48.123609,11.660464,Private room in rental unit,Private room,2,2 baths,1,$68.00,1,365,30,2023-04-18,2023-12-02,4.9,4.9,4.8,4.93,4.93,4.9,4.73,t,1,0,1,0,3.56
